"","Camera","Species","full_species","Common name","Origin","Date","Time","Hour"
"487","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","12/21/20",01:29:27,1
"488","HC1","CANLAT","Canis latrans","Coyote","Native","12/29/20",10:52:01,10
"489","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","12/21/20",01:29:30,1
"490","HC1","CANLAT","Canis latrans","Coyote","Native","12/29/20",10:52:04,10
"491","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","12/21/20",02:52:50,2
"492","HC1","CANLAT","Canis latrans","Coyote","Native","12/29/20",11:24:24,11
"493","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","12/19/20",22:13:27,22
"494","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","12/21/20",02:52:53,2
"495","HC1","CANLAT","Canis latrans","Coyote","Native","12/29/20",11:24:27,11
"496","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","12/21/20",02:52:56,2
"497","HC1","CANLAT","Canis latrans","Coyote","Native","12/29/20",11:24:30,11
"498","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","12/21/20",04:26:16,4
"499","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","12/25/20",06:44:26,6
"500","HC1","CANLAT","Canis latrans","Coyote","Native","12/29/20",22:06:10,22
"501","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","12/21/20",04:26:19,4
"502","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","12/25/20",06:44:29,6
"503","HC1","CANLAT","Canis latrans","Coyote","Native","12/29/20",22:06:13,22
"504","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","12/21/20",04:26:22,4
"505","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","12/25/20",06:44:32,6
"506","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","12/21/20",04:30:47,4
"507","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","12/20/20",02:31:25,2
"508","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","12/21/20",04:30:50,4
"509","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","12/20/20",02:31:28,2
"510","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","12/21/20",04:30:53,4
"511","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","12/20/20",02:31:31,2
"512","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","12/21/20",05:50:34,5
"513","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","12/29/20",23:14:24,23
"514","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","12/20/20",03:56:36,3
"515","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","12/29/20",23:18:38,23
"516","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","12/20/20",06:24:04,6
"517","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","12/29/20",23:18:41,23
"518","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","12/20/20",06:24:07,6
"519","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","12/20/20",06:24:10,6
"520","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","12/21/20",21:44:45,21
"521","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","12/30/20",00:42:14,0
"522","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","12/20/20",06:27:48,6
"523","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","12/21/20",21:44:48,21
"524","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","12/30/20",00:42:17,0
"525","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","12/20/20",06:27:51,6
"526","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","12/21/20",21:44:51,21
"527","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","12/30/20",00:42:20,0
"528","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","12/20/20",06:27:54,6
"529","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","12/21/20",22:04:54,22
"530","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","12/30/20",02:34:01,2
"531","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","12/20/20",06:34:05,6
"532","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","12/21/20",22:04:57,22
"533","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","12/20/20",06:34:08,6
"534","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","12/21/20",22:05:00,22
"535","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","12/20/20",06:34:11,6
"536","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","12/20/20",06:34:32,6
"537","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","12/20/20",06:34:35,6
"538","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","12/20/20",06:34:38,6
"539","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","12/30/20",06:43:46,6
"540","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","12/30/20",06:43:49,6
"541","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","12/30/20",06:43:52,6
"542","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","12/31/20",00:26:39,0
"543","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","12/31/20",00:26:42,0
"544","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","12/31/20",00:26:45,0
"545","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","12/31/20",00:27:23,0
"546","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","12/31/20",02:54:37,2
"547","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","12/31/20",02:54:40,2
"548","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","12/31/20",02:58:08,2
"549","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","12/31/20",02:58:11,2
"550","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","12/31/20",02:58:14,2
"551","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","12/31/20",03:20:16,3
"552","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","12/31/20",03:20:19,3
"553","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","12/31/20",04:00:29,4
"554","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","12/31/20",04:00:32,4
"555","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","12/31/20",04:00:35,4
"556","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","12/31/20",06:41:34,6
"557","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","12/31/20",06:41:37,6
"558","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","12/31/20",06:41:40,6
"559","HC1","CANLAT","Canis latrans","Coyote","Native","12/31/20",15:04:38,15
"560","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","12/31/20",17:38:04,17
"561","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","12/31/20",17:38:07,17
"562","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","12/31/20",17:40:03,17
"563","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","12/31/20",17:40:06,17
"564","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","12/31/20",17:40:09,17
"565","HC1","CANLAT","Canis latrans","Coyote","Native","12/31/20",18:20:40,18
"566","HC1","CANLAT","Canis latrans","Coyote","Native","12/31/20",21:42:22,21
"567","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","1/1/21",02:34:00,2
"568","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","1/1/21",02:34:03,2
"569","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","1/1/21",02:34:06,2
"570","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","1/1/21",02:34:14,2
"571","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","1/1/21",02:40:17,2
"572","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","1/1/21",02:40:20,2
"573","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","1/1/21",05:18:45,5
"574","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","1/1/21",05:18:48,5
"575","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","1/1/21",05:18:51,5
"576","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","1/1/21",06:09:10,6
"577","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","1/1/21",06:09:13,6
"578","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","1/1/21",17:30:52,17
"579","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","1/1/21",17:30:55,17
"580","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","1/1/21",17:30:58,17
"581","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","1/1/21",17:33:51,17
"582","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","1/1/21",17:33:54,17
"583","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","1/1/21",17:33:57,17
"584","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","1/2/21",06:32:43,6
"585","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","1/2/21",06:32:46,6
"586","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","1/2/21",06:32:49,6
"587","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","2/4/21",18:52:52,18
"588","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","2/4/21",19:16:09,19
"589","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","2/4/21",19:16:23,19
"590","HC1","MIMPOL","Mimus polyglottos","Northern mockingbird","Native","2/5/21",12:11:33,12
"591","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","2/5/21",18:02:33,18
"592","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","2/5/21",18:26:14,18
"593","HC1","CANLAT","Canis latrans","Coyote","Native","2/6/21",04:55:45,4
"594","HC1","MIMPOL","Mimus polyglottos","Northern mockingbird","Native","2/6/21",10:32:55,10
"595","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","2/6/21",19:06:51,19
"596","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","2/6/21",19:08:47,19
"597","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","2/8/21",01:53:14,1
"598","HC1","MELMEL","Melospiza melodia","Song sparrow","Native","2/8/21",10:44:52,10
"599","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","2/9/21",02:39:56,2
"600","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","2/9/21",03:08:39,3
"601","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","2/9/21",04:29:51,4
"602","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","2/9/21",04:30:10,4
"603","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","2/9/21",05:37:41,5
"604","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","2/9/21",06:08:00,6
"605","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","2/9/21",06:14:58,6
"606","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","2/9/21",16:39:17,16
"607","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","2/9/21",17:26:00,17
"608","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","2/9/21",17:59:53,17
"609","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","2/9/21",18:02:42,18
"610","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","2/9/21",20:32:30,20
"611","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","2/9/21",03:02:37,3
"612","HC1","CANLAT","Canis latrans","Coyote","Native","2/10/21",06:42:51,6
"613","HC1","CANLAT","Canis latrans","Coyote","Native","2/10/21",06:45:54,6
"614","HC1","CANLAT","Canis latrans","Coyote","Native","2/10/21",06:47:44,6
"615","HC1","CANLAT","Canis latrans","Coyote","Native","2/10/21",06:54:11,6
"616","HC1","CANLAT","Canis latrans","Coyote","Native","2/10/21",06:54:46,6
"617","HC1","CANLAT","Canis latrans","Coyote","Native","2/10/21",06:55:30,6
"618","HC1","CANLAT","Canis latrans","Coyote","Native","2/10/21",07:04:00,7
"619","HC1","CANLAT","Canis latrans","Coyote","Native","2/10/21",07:04:11,7
"620","HC1","CANLAT","Canis latrans","Coyote","Native","2/10/21",07:28:37,7
"621","HC1","CANLAT","Canis latrans","Coyote","Native","2/10/21",07:29:10,7
"622","HC1","CANLAT","Canis latrans","Coyote","Native","2/10/21",07:33:29,7
"623","HC1","CANLAT","Canis latrans","Coyote","Native","2/10/21",07:43:11,7
"624","HC1","CANLAT","Canis latrans","Coyote","Native","2/10/21",09:50:22,9
"625","HC1","CANLAT","Canis latrans","Coyote","Native","2/10/21",09:56:23,9
"626","HC1","CANLAT","Canis latrans","Coyote","Native","2/10/21",09:56:33,9
"627","HC1","CANLAT","Canis latrans","Coyote","Native","2/10/21",11:56:07,11
"628","HC1","CANLAT","Canis latrans","Coyote","Native","2/11/21",21:38:24,21
"629","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","2/12/21",03:15:19,3
"630","HC1","CANLAT","Canis latrans","Coyote","Native","2/12/21",17:38:20,17
"631","HC1","CANLAT","Canis latrans","Coyote","Native","2/12/21",17:55:32,17
"632","HC1","CANLAT","Canis latrans","Coyote","Native","2/13/21",00:22:42,0
"633","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","2/14/21",02:53:15,2
"634","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","2/14/21",18:32:25,18
"635","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","2/14/21",19:21:59,19
"636","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","2/14/21",19:44:23,19
"637","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","2/14/21",20:52:56,20
"638","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","2/14/21",20:59:59,20
"639","HC1","CANLAT","Canis latrans","Coyote","Native","2/15/21",00:55:54,0
"640","HC1","CANLAT","Canis latrans","Coyote","Native","2/15/21",00:56:04,0
"641","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","2/15/21",05:29:11,5
"642","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","2/15/21",17:53:43,17
"643","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","2/16/21",18:02:54,18
"644","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","2/16/21",18:04:06,18
"645","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","2/16/21",18:04:15,18
"646","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","2/16/21",18:04:42,18
"647","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","2/16/21",18:05:07,18
"648","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","2/16/21",18:07:56,18
"649","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","2/16/21",18:09:06,18
"650","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","2/16/21",18:09:29,18
"651","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","2/16/21",18:30:32,18
"652","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","2/16/21",20:02:08,20
"653","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","2/16/21",20:32:03,20
"654","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","2/16/21",22:18:59,22
"655","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","2/16/21",22:19:23,22
"656","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","2/16/21",22:44:17,22
"657","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","2/16/21",23:20:30,23
"658","HC1","LARCAL","Larus californicus","California gull","Native","2/17/21",13:14:04,13
"659","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","2/17/21",18:30:50,18
"660","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","2/17/21",18:34:48,18
"661","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","2/17/21",20:27:34,20
"662","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","2/17/21",20:29:44,20
"663","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","2/17/21",21:21:34,21
"664","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","2/18/21",06:18:04,6
"665","HC1","CANLAT","Canis latrans","Coyote","Native","2/18/21",13:45:55,13
"666","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","2/18/21",17:22:31,17
"667","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","2/18/21",17:31:26,17
"668","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","2/18/21",18:03:59,18
"669","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","2/18/21",18:17:59,18
"670","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","2/18/21",18:18:03,18
"671","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","2/18/21",21:18:11,21
"672","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","2/18/21",21:18:21,21
"673","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","2/19/21",17:21:03,17
"674","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","2/19/21",17:23:03,17
"675","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","2/19/21",17:23:54,17
"676","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","2/19/21",18:08:59,18
"677","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","2/20/21",03:03:59,3
"678","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","2/20/21",17:32:50,17
"679","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","2/20/21",18:50:12,18
"680","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","2/20/21",19:41:21,19
"681","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","2/20/21",19:56:50,19
"682","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","2/20/21",19:59:24,19
"683","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","2/20/21",20:04:51,20
"684","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","2/20/21",20:05:10,20
"685","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","2/20/21",21:56:56,21
"686","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","2/20/21",22:00:08,22
"687","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","2/20/21",22:11:28,22
"688","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","2/20/21",22:41:49,22
"689","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","2/21/21",06:49:27,6
"690","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","2/21/21",07:22:04,7
"691","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","2/21/21",14:00:05,14
"692","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","2/21/21",17:40:38,17
"693","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","2/21/21",17:42:17,17
"694","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","2/21/21",18:27:07,18
"695","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","2/21/21",18:40:12,18
"696","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","2/21/21",19:55:41,19
"697","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","2/22/21",05:28:20,5
"698","HC1","CANLAT","Canis latrans","Coyote","Native","2/22/21",06:41:41,6
"699","HC1","CANLAT","Canis latrans","Coyote","Native","2/22/21",06:41:57,6
"700","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","2/22/21",10:16:57,10
"701","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","2/22/21",17:33:21,17
"702","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","2/22/21",18:24:10,18
"703","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","2/22/21",18:24:30,18
"704","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","2/22/21",18:25:40,18
"705","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","2/22/21",18:35:56,18
"706","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","2/22/21",18:46:20,18
"707","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","2/22/21",18:48:01,18
"708","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","2/22/21",18:50:40,18
"709","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","2/23/21",02:31:59,2
"710","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","2/23/21",02:32:03,2
"711","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","2/23/21",02:49:13,2
"712","HC1","CANLAT","Canis latrans","Coyote","Native","2/23/21",09:15:44,9
"713","HC1","CANLAT","Canis latrans","Coyote","Native","2/23/21",09:15:54,9
"714","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","2/23/21",17:43:24,17
"715","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","2/23/21",17:45:16,17
"716","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","2/23/21",17:51:40,17
"717","HC1","CANLAT","Canis latrans","Coyote","Native","2/23/21",18:21:34,18
"718","HC1","CANLAT","Canis latrans","Coyote","Native","2/23/21",18:23:07,18
"719","HC1","CANLAT","Canis latrans","Coyote","Native","2/23/21",18:26:19,18
"720","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","2/24/21",15:44:14,15
"721","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","2/24/21",16:08:00,16
"722","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","2/24/21",16:09:28,16
"723","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","2/24/21",17:17:58,17
"724","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","2/24/21",17:39:32,17
"725","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","2/24/21",18:21:11,18
"726","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","2/24/21",18:25:15,18
"727","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","2/24/21",18:37:31,18
"728","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","2/24/21",18:41:12,18
"729","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","2/24/21",18:41:34,18
"730","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","2/24/21",18:47:04,18
"731","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","2/24/21",18:47:47,18
"732","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","2/24/21",18:49:17,18
"733","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","2/24/21",19:00:12,19
"734","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","2/24/21",19:00:34,19
"735","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","2/24/21",19:00:55,19
"736","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","2/24/21",19:04:39,19
"737","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","2/24/21",19:35:17,19
"738","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","2/25/21",11:03:44,11
"739","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","2/25/21",11:07:06,11
"740","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","1/2/21",17:48:09,17
"741","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","1/2/21",17:48:12,17
"742","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","1/2/21",17:48:15,17
"743","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","1/4/21",17:34:13,17
"744","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","1/4/21",17:34:16,17
"745","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","1/4/21",17:34:19,17
"746","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","1/4/21",17:36:05,17
"747","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","1/4/21",17:36:08,17
"748","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","1/4/21",17:36:11,17
"749","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","1/4/21",17:38:12,17
"750","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","1/4/21",17:38:15,17
"751","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","1/5/21",00:36:04,0
"752","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","1/5/21",00:36:07,0
"753","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","1/5/21",00:36:10,0
"754","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","1/5/21",01:19:49,1
"755","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","1/5/21",04:35:07,4
"756","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","1/5/21",04:35:10,4
"757","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","1/5/21",04:35:13,4
"758","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","1/5/21",06:17:26,6
"759","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","1/5/21",06:17:29,6
"760","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","1/5/21",06:17:32,6
"761","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","1/5/21",17:29:42,17
"762","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","1/5/21",17:31:56,17
"763","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","1/5/21",17:31:59,17
"764","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","1/5/21",17:32:02,17
"765","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","1/5/21",17:33:13,17
"766","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","1/5/21",17:33:16,17
"767","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","1/5/21",17:33:19,17
